accuracy,coeff,comb,dataset
0.7393715341959335,coeff_0p5,"comb_0.50,1.00,1.00,1.00,0.50,1.00",IEMO
0.7387553912507702,coeff_0p5,"comb_1.00,1.00,1.00,1.00,0.50,1.00",IEMO
0.7362908194701171,coeff_0p5,"comb_0.50,1.00,1.00,1.00,1.00,0.50",IEMO
0.74060382008626,coeff_0p5,"comb_0.50,0.50,1.00,0.50,0.50,1.00",IEMO
0.7399876771410967,coeff_0p5,"comb_1.00,1.00,0.50,0.50,0.50,0.50",IEMO
0.7344423906346272,coeff_0p5,"comb_0.50,0.50,0.50,0.50,0.50,1.00",IEMO
0.7362908194701171,coeff_0p5,"comb_0.50,1.00,1.00,1.00,1.00,1.00",IEMO
0.7369069624152803,coeff_0p5,"comb_1.00,1.00,0.50,1.00,0.50,0.50",IEMO
0.738139248305607,coeff_0p5,"comb_1.00,0.50,1.00,1.00,1.00,1.00",IEMO
0.7369069624152803,coeff_0p5,"comb_0.50,1.00,0.50,0.50,1.00,0.50",IEMO
0.7387553912507702,coeff_0p5,"comb_0.50,1.00,1.00,0.50,0.50,1.00",IEMO
0.7344423906346272,coeff_0p5,"comb_1.00,0.50,1.00,1.00,0.50,1.00",IEMO
0.7387553912507702,coeff_0p5,"comb_0.50,1.00,0.50,1.00,1.00,1.00",IEMO
0.7369069624152803,coeff_0p5,"comb_0.50,1.00,0.50,1.00,0.50,1.00",IEMO
0.7362908194701171,coeff_0p5,"comb_1.00,1.00,1.00,0.50,1.00,0.50",IEMO
0.738139248305607,coeff_0p5,"comb_1.00,1.00,1.00,0.50,1.00,1.00",IEMO
0.7369069624152803,coeff_1p5,"comb_1.50,1.50,1.00,1.50,1.50,1.00",IEMO
0.7399876771410967,coeff_1p5,"comb_1.00,1.50,1.00,1.50,1.00,1.50",IEMO
0.7399876771410967,coeff_1p5,"comb_1.50,1.50,1.00,1.00,1.50,1.50",IEMO
0.7362908194701171,coeff_1p5,"comb_1.50,1.00,1.50,1.00,1.00,1.00",IEMO
0.7369069624152803,coeff_1p5,"comb_1.50,1.00,1.50,1.50,1.50,1.00",IEMO
0.74060382008626,coeff_1p5,"comb_1.50,1.50,1.50,1.00,1.50,1.00",IEMO
0.7362908194701171,coeff_1p5,"comb_1.00,1.00,1.00,1.50,1.00,1.50",IEMO
0.7369069624152803,coeff_1p5,"comb_1.00,1.00,1.50,1.50,1.50,1.00",IEMO
0.7356746765249538,coeff_1p5,"comb_1.50,1.00,1.00,1.50,1.50,1.00",IEMO
0.7369069624152803,coeff_1p5,"comb_1.50,1.00,1.00,1.00,1.00,1.00",IEMO
0.7393715341959335,coeff_1p5,"comb_1.50,1.00,1.50,1.50,1.50,1.50",IEMO
0.7369069624152803,coeff_1p5,"comb_1.50,1.50,1.00,1.00,1.50,1.00",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.00,1.50,1.00,1.50,1.00",IEMO
0.7418361059765866,coeff_1p5,"comb_1.00,1.50,1.50,1.50,1.50,1.50",IEMO
0.7344423906346272,coeff_1p5,"comb_1.50,1.00,1.00,1.50,1.00,1.50",IEMO
0.738139248305607,coeff_1p5,"comb_1.50,1.50,1.50,1.50,1.50,1.00",IEMO
0.7399876771410967,coeff_1p5,"comb_1.00,1.50,1.00,1.50,1.50,1.00",IEMO
0.7393715341959335,coeff_1p5,"comb_1.00,1.50,1.00,1.00,1.00,1.00",IEMO
0.7393715341959335,coeff_1p5,"comb_1.00,1.50,1.50,1.00,1.00,1.50",IEMO
0.7412199630314233,coeff_1p5,"comb_1.00,1.50,1.00,1.50,1.00,1.00",IEMO
0.7338262476894639,coeff_1p5,"comb_1.50,1.00,1.50,1.50,1.00,1.50",IEMO
0.7356746765249538,coeff_1p5,"comb_1.00,1.50,1.50,1.00,1.50,1.00",IEMO
0.7350585335797906,coeff_1p5,"comb_1.50,1.00,1.00,1.50,1.00,1.00",IEMO
0.7375231053604436,coeff_1p5,"comb_1.50,1.50,1.50,1.50,1.50,1.50",IEMO
0.738139248305607,coeff_1p5,"comb_1.00,1.00,1.50,1.50,1.50,1.50",IEMO
0.738139248305607,coeff_1p5,"comb_1.50,1.00,1.00,1.00,1.50,1.50",IEMO
0.7356746765249538,coeff_1p5,"comb_1.50,1.00,1.50,1.00,1.00,1.50",IEMO
0.7399876771410967,coeff_1p5,"comb_1.00,1.50,1.00,1.50,1.50,1.50",IEMO
0.7387553912507702,coeff_1p5,"comb_1.00,1.50,1.00,1.00,1.50,1.00",IEMO
0.7418361059765866,coeff_1p5,"comb_1.00,1.00,1.50,1.00,1.50,1.50",IEMO
0.7369069624152803,coeff_1p5,"comb_1.50,1.50,1.00,1.50,1.50,1.50",IEMO
0.7436845348120764,coeff_1p5,"comb_1.50,1.50,1.00,1.00,1.00,1.00",IEMO
0.7375231053604436,coeff_1p5,"comb_1.50,1.50,1.50,1.00,1.00,1.00",IEMO
0.7399876771410967,coeff_1p5,"comb_1.00,1.00,1.00,1.00,1.50,1.50",IEMO
0.7350585335797906,coeff_1p5,"comb_1.50,1.00,1.50,1.50,1.00,1.00",IEMO
0.7393715341959335,coeff_1p5,"comb_1.50,1.00,1.00,1.50,1.50,1.50",IEMO
0.7369069624152803,coeff_1p5,"comb_1.50,1.00,1.50,1.00,1.50,1.50",IEMO
0.74060382008626,coeff_1p5,"comb_1.00,1.00,1.00,1.50,1.00,1.00",IEMO
0.7369069624152803,coeff_1p5,"comb_1.00,1.00,1.00,1.00,1.50,1.00",IEMO
0.738139248305607,coeff_1p5,"comb_1.00,1.50,1.00,1.00,1.50,1.50",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.00,1.50,1.50,1.00,1.00",IEMO
0.7369069624152803,coeff_1p5,"comb_1.50,1.50,1.50,1.50,1.00,1.50",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.00,1.00,1.50,1.50,1.50",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.50,1.50,1.50,1.00,1.50",IEMO
0.738139248305607,coeff_1p5,"comb_1.00,1.50,1.50,1.00,1.00,1.00",IEMO
0.7393715341959335,coeff_1p5,"comb_1.50,1.50,1.50,1.00,1.00,1.50",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.50,1.00,1.00,1.00,1.50",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.00,1.50,1.00,1.00,1.00",IEMO
0.7375231053604436,coeff_1p5,"comb_1.50,1.00,1.50,1.00,1.50,1.00",IEMO
0.7356746765249538,coeff_1p5,"comb_1.50,1.50,1.00,1.50,1.00,1.50",IEMO
0.7393715341959335,coeff_1p5,"comb_1.00,1.50,1.50,1.50,1.00,1.00",IEMO
0.7344423906346272,coeff_1p5,"comb_1.50,1.00,1.00,1.00,1.50,1.00",IEMO
0.7387553912507702,coeff_1p5,"comb_1.50,1.50,1.00,1.00,1.00,1.50",IEMO
0.74060382008626,coeff_1p5,"comb_1.00,1.00,1.00,1.00,1.00,1.50",IEMO
0.7393715341959335,coeff_1p5,"comb_1.00,1.00,1.50,1.50,1.00,1.50",IEMO
0.7362908194701171,coeff_1p5,"comb_1.50,1.50,1.00,1.50,1.00,1.00",IEMO
0.738139248305607,coeff_1p5,"comb_1.50,1.50,1.50,1.00,1.50,1.50",IEMO
0.7338262476894639,coeff_1p5,"comb_1.50,1.50,1.50,1.50,1.00,1.00",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.50,1.50,1.00,1.50,1.50",IEMO
0.7418361059765866,coeff_1p5,"comb_1.00,1.50,1.50,1.50,1.50,1.00",IEMO
0.7399876771410967,coeff_1p5,"comb_1.00,1.00,1.50,1.00,1.00,1.50",IEMO
0.7375231053604436,coeff_1p5,"comb_1.50,1.00,1.00,1.00,1.00,1.50",IEMO
0.7375231053604436,coeff_1p5,"comb_1.00,1.00,1.00,1.50,1.50,1.00",IEMO
0.7369069624152803,coeff_2,"comb_2.00,2.00,1.00,2.00,1.00,1.00",IEMO
0.7350585335797906,coeff_2,"comb_2.00,1.00,1.00,1.00,1.00,1.00",IEMO
0.7393715341959335,coeff_2,"comb_1.00,2.00,2.00,1.00,1.00,1.00",IEMO
0.7338262476894639,coeff_2,"comb_2.00,1.00,1.00,2.00,1.00,1.00",IEMO
0.7418361059765866,coeff_2,"comb_1.00,1.00,2.00,2.00,2.00,2.00",IEMO
0.7375231053604436,coeff_2,"comb_1.00,1.00,1.00,2.00,2.00,2.00",IEMO
0.7375231053604436,coeff_2,"comb_2.00,2.00,1.00,2.00,1.00,2.00",IEMO
0.7362908194701171,coeff_2,"comb_2.00,2.00,1.00,2.00,2.00,1.00",IEMO
0.74060382008626,coeff_2,"comb_1.00,2.00,2.00,2.00,2.00,2.00",IEMO
0.738139248305607,coeff_2,"comb_1.00,1.00,1.00,1.00,2.00,1.00",IEMO
0.7375231053604436,coeff_2,"comb_2.00,2.00,2.00,2.00,2.00,2.00",IEMO
0.74060382008626,coeff_2,"comb_1.00,2.00,1.00,1.00,2.00,1.00",IEMO
0.7430683918669131,coeff_2,"comb_1.00,1.00,1.00,1.00,1.00,2.00",IEMO
0.7375231053604436,coeff_2,"comb_2.00,1.00,2.00,1.00,2.00,1.00",IEMO
0.74060382008626,coeff_2,"comb_2.00,2.00,2.00,1.00,1.00,2.00",IEMO
0.738139248305607,coeff_2,"comb_1.00,2.00,1.00,2.00,2.00,1.00",IEMO
0.74060382008626,coeff_2,"comb_2.00,1.00,2.00,1.00,2.00,2.00",IEMO
0.7338262476894639,coeff_2,"comb_2.00,1.00,2.00,2.00,1.00,1.00",IEMO
0.7399876771410967,coeff_2,"comb_1.00,2.00,1.00,1.00,1.00,2.00",IEMO
0.7350585335797906,coeff_2,"comb_1.00,1.00,2.00,2.00,1.00,2.00",IEMO
0.7387553912507702,coeff_2,"comb_1.00,1.00,2.00,1.00,2.00,1.00",IEMO
0.7344423906346272,coeff_2,"comb_2.00,2.00,2.00,2.00,1.00,2.00",IEMO
0.7344423906346272,coeff_2,"comb_2.00,1.00,1.00,2.00,1.00,2.00",IEMO
0.7387553912507702,coeff_2,"comb_2.00,1.00,1.00,1.00,2.00,2.00",IEMO
0.7325939617991374,coeff_2,"comb_2.00,1.00,2.00,1.00,1.00,1.00",IEMO
0.7387553912507702,coeff_2,"comb_1.00,2.00,2.00,1.00,2.00,2.00",IEMO
0.7393715341959335,coeff_2,"comb_1.00,2.00,2.00,1.00,1.00,2.00",IEMO
0.7393715341959335,coeff_2,"comb_2.00,2.00,1.00,2.00,2.00,2.00",IEMO
0.7418361059765866,coeff_2,"comb_1.00,2.00,1.00,1.00,1.00,1.00",IEMO
0.7412199630314233,coeff_2,"comb_1.00,2.00,1.00,1.00,2.00,2.00",IEMO
0.7362908194701171,coeff_2,"comb_2.00,2.00,2.00,2.00,2.00,1.00",IEMO
0.7369069624152803,coeff_2,"comb_1.00,1.00,1.00,2.00,2.00,1.00",IEMO
0.7387553912507702,coeff_2,"comb_2.00,2.00,1.00,1.00,1.00,2.00",IEMO
0.7369069624152803,coeff_2,"comb_2.00,2.00,1.00,1.00,1.00,1.00",IEMO
0.738139248305607,coeff_2,"comb_1.00,1.00,2.00,1.00,1.00,2.00",IEMO
0.7356746765249538,coeff_2,"comb_1.00,1.00,1.00,2.00,1.00,2.00",IEMO
0.7393715341959335,coeff_2,"comb_1.00,1.00,1.00,2.00,1.00,1.00",IEMO
0.7356746765249538,coeff_2,"comb_1.00,2.00,2.00,2.00,1.00,2.00",IEMO
0.7399876771410967,coeff_2,"comb_1.00,2.00,1.00,2.00,1.00,2.00",IEMO
0.7375231053604436,coeff_2,"comb_1.00,1.00,2.00,1.00,1.00,1.00",IEMO
0.74060382008626,coeff_2,"comb_1.00,1.00,1.00,1.00,2.00,2.00",IEMO
0.738139248305607,coeff_2,"comb_1.00,2.00,2.00,2.00,2.00,1.00",IEMO
0.7362908194701171,coeff_2,"comb_2.00,1.00,2.00,2.00,2.00,1.00",IEMO
0.7387553912507702,coeff_2,"comb_1.00,2.00,2.00,1.00,2.00,1.00",IEMO
0.7350585335797906,coeff_2,"comb_2.00,2.00,2.00,1.00,2.00,1.00",IEMO
0.74060382008626,coeff_2,"comb_1.00,1.00,2.00,1.00,2.00,2.00",IEMO
0.7424522489217499,coeff_2,"comb_2.00,1.00,2.00,1.00,1.00,2.00",IEMO
0.738139248305607,coeff_2,"comb_1.00,1.00,2.00,2.00,2.00,1.00",IEMO
0.7356746765249538,coeff_2,"comb_2.00,1.00,1.00,2.00,2.00,1.00",IEMO
0.7393715341959335,coeff_2,"comb_1.00,2.00,1.00,2.00,2.00,2.00",IEMO
0.738139248305607,coeff_2,"comb_2.00,1.00,1.00,1.00,1.00,2.00",IEMO
0.7418361059765866,coeff_2,"comb_2.00,2.00,1.00,1.00,2.00,1.00",IEMO
0.7393715341959335,coeff_2,"comb_2.00,1.00,2.00,2.00,2.00,2.00",IEMO
0.74060382008626,coeff_2,"comb_1.00,2.00,2.00,2.00,1.00,1.00",IEMO
0.7418361059765866,coeff_2,"comb_2.00,2.00,1.00,1.00,2.00,2.00",IEMO
0.7387553912507702,coeff_2,"comb_2.00,2.00,2.00,1.00,1.00,1.00",IEMO
0.7350585335797906,coeff_2,"comb_1.00,1.00,2.00,2.00,1.00,1.00",IEMO
0.7375231053604436,coeff_2,"comb_2.00,1.00,1.00,1.00,2.00,1.00",IEMO
0.74060382008626,coeff_2,"comb_2.00,2.00,2.00,1.00,2.00,2.00",IEMO
0.7356746765249538,coeff_2,"comb_2.00,2.00,2.00,2.00,1.00,1.00",IEMO
0.738139248305607,coeff_2,"comb_2.00,1.00,1.00,2.00,2.00,2.00",IEMO
0.74060382008626,coeff_2,"comb_1.00,2.00,1.00,2.00,1.00,1.00",IEMO
0.7393715341959335,coeff_2,"comb_2.00,1.00,2.00,2.00,1.00,2.00",IEMO
0.7387553912507702,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.20,1.20",IEMO
0.7387553912507702,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.00,1.20",IEMO
0.7375231053604436,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.20,1.00",IEMO
0.7369069624152803,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.20,1.20",IEMO
0.7369069624152803,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.20,1.20",IEMO
0.7393715341959335,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.20,1.00",IEMO
0.7375231053604436,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.00,1.00",IEMO
0.7393715341959335,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.00,1.20",IEMO
0.7369069624152803,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.20,1.00",IEMO
0.7399876771410967,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.00,1.20",IEMO
0.7387553912507702,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.00,1.00",IEMO
0.7387553912507702,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.20,1.20",IEMO
0.7399876771410967,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.20,1.00",IEMO
0.7399876771410967,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.20,1.00",IEMO
0.738139248305607,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.00,1.00",IEMO
0.7375231053604436,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.00,1.20",IEMO
0.7362908194701171,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.00,1.00",IEMO
0.7387553912507702,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.00,1.20",IEMO
0.7399876771410967,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.00,1.20",IEMO
0.7387553912507702,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.20,1.00",IEMO
0.7399876771410967,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.00,1.00",IEMO
0.7424522489217499,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.00,1.20",IEMO
0.7369069624152803,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.20,1.00",IEMO
0.7393715341959335,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.00,1.20",IEMO
0.7375231053604436,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.20,1.20",IEMO
0.7387553912507702,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.00,1.20",IEMO
0.7393715341959335,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.20,1.20",IEMO
0.7393715341959335,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.20,1.00",IEMO
0.7369069624152803,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.00,1.20",IEMO
0.7393715341959335,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.00,1.00",IEMO
0.738139248305607,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.20,1.20",IEMO
0.7375231053604436,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.00,1.00",IEMO
0.7375231053604436,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.20,1.00",IEMO
0.7375231053604436,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.20,1.00",IEMO
0.7393715341959335,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.20,1.20",IEMO
0.7362908194701171,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.00,1.00",IEMO
0.7399876771410967,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.00,1.00",IEMO
0.7412199630314233,coeff_1p2,"comb_1.00,1.20,1.00,1.20,1.20,1.20",IEMO
0.7399876771410967,coeff_1p2,"comb_1.00,1.20,1.20,1.00,1.00,1.00",IEMO
0.7399876771410967,coeff_1p2,"comb_1.00,1.00,1.00,1.00,1.20,1.20",IEMO
0.7356746765249538,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.00,1.00",IEMO
0.7387553912507702,coeff_1p2,"comb_1.20,1.00,1.20,1.00,1.20,1.00",IEMO
0.7375231053604436,coeff_1p2,"comb_1.20,1.00,1.20,1.20,1.20,1.20",IEMO
0.7424522489217499,coeff_1p2,"comb_1.00,1.00,1.20,1.20,1.00,1.00",IEMO
0.7362908194701171,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.20,1.00",IEMO
0.74060382008626,coeff_1p2,"comb_1.20,1.00,1.00,1.20,1.00,1.20",IEMO
0.7387553912507702,coeff_1p2,"comb_1.00,1.00,1.00,1.00,1.00,1.20",IEMO
0.7393715341959335,coeff_1p2,"comb_1.20,1.20,1.20,1.00,1.20,1.20",IEMO
0.7424522489217499,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.00,1.20",IEMO
0.7393715341959335,coeff_1p2,"comb_1.00,1.20,1.00,1.00,1.00,1.20",IEMO
0.7375231053604436,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.20,1.00",IEMO
0.7393715341959335,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.20,1.20",IEMO
0.7393715341959335,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.20,1.20",IEMO
0.738139248305607,coeff_1p2,"comb_1.20,1.20,1.00,1.00,1.20,1.00",IEMO
0.7387553912507702,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.00,1.20",IEMO
0.738139248305607,coeff_1p2,"comb_1.00,1.00,1.00,1.20,1.20,1.20",IEMO
0.7399876771410967,coeff_1p2,"comb_1.20,1.00,1.00,1.00,1.00,1.00",IEMO
0.7387553912507702,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.20,1.00",IEMO
0.7369069624152803,coeff_1p2,"comb_1.00,1.00,1.00,1.00,1.20,1.00",IEMO
0.7393715341959335,coeff_1p2,"comb_1.00,1.00,1.20,1.00,1.20,1.20",IEMO
0.7362908194701171,coeff_1p2,"comb_1.20,1.20,1.20,1.20,1.00,1.00",IEMO
0.74060382008626,coeff_1p2,"comb_1.20,1.20,1.00,1.20,1.00,1.20",IEMO
0.7399876771410967,coeff_1p2,"comb_1.00,1.20,1.20,1.20,1.00,1.00",IEMO
0.7344423906346272,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.00,1.00",IEMO
0.7362908194701171,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.00,1.8",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.8,1.8",IEMO
0.7387553912507702,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.8,1.00",IEMO
0.738139248305607,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.00,1.8",IEMO
0.7369069624152803,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.8,1.00",IEMO
0.7338262476894639,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.00,1.00",IEMO
0.7393715341959335,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.00,1.8",IEMO
0.74060382008626,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.8,1.8",IEMO
0.738139248305607,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.00,1.00",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.00,1.00",IEMO
0.7375231053604436,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.00,1.8",IEMO
0.7393715341959335,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.8,1.00",IEMO
0.7412199630314233,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.8,1.8",IEMO
0.7387553912507702,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.8,1.00",IEMO
0.7375231053604436,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.00,1.8",IEMO
0.7362908194701171,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.8,1.00",IEMO
0.7319778188539742,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.00,1.00",IEMO
0.7412199630314233,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.00,1.00",IEMO
0.738139248305607,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.8,1.8",IEMO
0.7350585335797906,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.00,1.00",IEMO
0.7393715341959335,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.8,1.8",IEMO
0.738139248305607,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.8,1.8",IEMO
0.7387553912507702,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.00,1.8",IEMO
0.74060382008626,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.00,1.00",IEMO
0.738139248305607,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.00,1.8",IEMO
0.7393715341959335,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.00,1.8",IEMO
0.7393715341959335,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.00,1.8",IEMO
0.7399876771410967,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.00,1.8",IEMO
0.7375231053604436,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.00,1.8",IEMO
